,Unnamed: 0,Community,Id,Request,Timestamp,UserId,Reputation,Upvotes,Downvotes,S_0,P_0,S_1,P_1,S_2,P_2,S_3,P_3,S_4,P_4,S_5,P_5
8675,8675,092011 Game Development,17061,"I don't have any experience with flash on mobile devices, but I find it hard to believe that it's connected to event-listeners. In what situations does your game lag?",2011-05-24 12:39:38,20,7418,1423,118,"I don't have any experience with flash on mobile devices, but I find it hard to believe that it's connected to event-listeners.",0.39905199288301396,In what situations does your game lag?,0.439007418522547,document,0.4190297057027805,0,0.0,0,0.0,0,0.0
84039,84042,092011 Stack Overflow,1777245,I don't think you lose messages if you send an asynch xhr beyond the 2-connection limit. Do you mean queuing on the server?,2009-12-10 00:20:13,154066,305,61,3,I don't think you lose messages if you send an asynch xhr beyond the 2-connection limit.,0.32977462155400583,Do you mean queuing on the server?,0.5224172070271469,document,0.42609591429057636,0,0.0,0,0.0,0,0.0
373327,373337,092011 WordPress,31690,"An array, I think a multi-dimensional one. Do I need to reset it with a new array?",2011-07-26 15:58:17,1341,162,38,2,"An array, I think a multi-dimensional one.",0.5366220290769725,Do I need to reset it with a new array?,0.5305691123519857,document,0.533595570714479,0,0.0,0,0.0,0,0.0
205993,205997,092011 Stack Overflow,5077900,"Supposing the syntax in [the other question](http://stackoverflow.com/questions/4617660/defining-a-map-from-string-to-function-in-scala) (not your answer, but the actual original question) actually worked, what does the code that calls the functions in the map look like? How does he intend to send the right type to the right function after performing the Map lookup?",2011-01-06 18:02:30,197788,15153,1294,152,"Supposing the syntax in [the other question](http://stackoverflow.com/questions/4617660/defining-a-map-from-string-to-function-in-scala) (not your answer, but the actual original question) actually worked, what does the code that calls the functions in the map look like?",0.5727440894848248,How does he intend to send the right type to the right function after performing the Map lookup?,0.4259495591614874,document,0.49934682432315614,0,0.0,0,0.0,0,0.0
263665,263669,092011 Stack Overflow,6503425,are you using urbanairship? or something else?,2011-04-17 11:06:27,303073,4310,223,4,are you using urbanairship?,0.5,or something else?,0.4723357714083587,document,0.48616788570417935,0,0.0,0,0.0,0,0.0
297184,297190,092011 Stack Overflow,7334388,what is a PITA? and what do you have to do when the line width is bigger than the line segments length?,2011-06-08 17:11:40,300713,455,30,2,what is a PITA?,0.32110406463878166,and what do you have to do when the line width is bigger than the line segments length?,0.3609153942185067,document,0.34100972942864416,0,0.0,0,0.0,0,0.0
346590,346598,092011 Stack Overflow,8543710,"I've tried various forms of that preload function.  How then do you use the image cached, in the swap code?",2011-08-19 22:07:23,902805,16,0,0,I've tried various forms of that preload function.,0.49191943284655737,"How then do you use the image cached, in the swap code?",0.5119138060858468,document,0.5019166194662021,0,0.0,0,0.0,0,0.0
52777,52778,092011 Stack Overflow,817220,"Just tried using this code after creating the cell, but it doesn't do anything. is there a specific place where it should be called?",2009-06-17 17:09:02,102211,150,0,0,"Just tried using this code after creating the cell, but it doesn't do anything.",0.4289228737771493,is there a specific place where it should be called?,0.6059076068356372,document,0.5174152403063932,0,0.0,0,0.0,0,0.0
156957,156961,092011 Stack Overflow,3800916,"I tried that & i am getting an error ""Range variable name can be inferred only from a single or qualified name with no arguments"" . Any idea why ?",2010-09-01 14:06:18,40521,2709,488,5,"I tried that & i am getting an error ""Range variable name can be inferred only from a single or qualified name with no arguments"" .",0.4076303158260108,Any idea why ?,0.4171860792022923,document,0.41240819751415153,0,0.0,0,0.0,0,0.0
304799,304805,092011 Stack Overflow,7522380,Thanks for the code dump! ...and the problem is?,2011-06-20 15:45:19,139010,51123,3151,363,Thanks for the code dump!,0.7049649288196703,...and the problem is?,0.4572004108025214,document,0.5810826698110958,0,0.0,0,0.0,0,0.0
88469,88472,092011 Stack Overflow,1909494,you may find the exception is being generated somewhere else entirely. can you post the entire exception message?,2010-01-02 15:47:24,49241,8108,394,24,you may find the exception is being generated somewhere else entirely.,0.4282293521223862,can you post the entire exception message?,0.5160552200852647,document,0.47214228610382547,0,0.0,0,0.0,0,0.0
275546,275552,092011 Stack Overflow,6797618,"I don't see ""parent"" at all. Maybe it exists in your templates?",2011-05-06 00:27:27,69730,66,3,0,"I don't see ""parent"" at all.",0.3319098353182964,Maybe it exists in your templates?,0.4200334539848555,document,0.37597164465157595,0,0.0,0,0.0,0,0.0
136041,136045,092011 Stack Overflow,3233924,"yup, remember trying that at one stage. Who robbed you?",2010-06-30 05:56:43,196420,1617,322,9,"yup, remember trying that at one stage.",0.439007418522547,Who robbed you?,0.42420286289271475,document,0.4316051407076309,0,0.0,0,0.0,0,0.0
364057,364067,092011 Super User,274531,That downloads all linked media. The only way to use wget to download images is to download ALL content on a page?!,2011-03-29 15:48:13,35806,288,38,3,That downloads all linked media.,0.439007418522547,The only way to use wget to download images is to download ALL content on a page?,0.5,!,0.439007418522547,document,0.4593382790150313,0,0.0,0,0.0
355500,355509,092011 Statistical Analysis,19845,So it sounds like it deviates in two ways from the ideal randomisation; randomisation is occurring at the level rather than the individual level; and there is some evidence of differential take up. One more question: Do you have pre and post intervention DV measures or just post?,2011-06-02 08:31:10,183,9381,1331,24,So it sounds like it deviates in two ways from the ideal randomisation; randomisation is occurring at the level rather than the individual level; and there is some evidence of differential take up.,0.6463526013139449,One more question: Do you have pre and post intervention DV measures or just post?,0.4747508484845565,document,0.5605517248992506,0,0.0,0,0.0,0,0.0
53686,53688,092011 Stack Overflow,844741,"OLTP in a properly normalized database should work on an insert-based model rather than an update-based model for changes.  I agree that it is a huge penalty on bulk insert, but how does one evaluate the impact on an OLTP database where we do a single/small rowset insert at a time?",2009-06-23 18:34:02,109035,14659,1052,38,OLTP in a properly normalized database should work on an insert-based model rather than an update-based model for changes.,0.4796735533368992,"I agree that it is a huge penalty on bulk insert, but how does one evaluate the impact on an OLTP database where we do a single/small rowset insert at a time?",0.4806035116448211,document,0.48013853249086014,0,0.0,0,0.0,0,0.0
220520,220524,092011 Stack Overflow,5447180,MS SQL server . How does that help?,2011-02-04 05:18:06,350374,2905,39,29,MS SQL server .,0.439007418522547,How does that help?,0.506939986087234,document,0.4729737023048905,0,0.0,0,0.0,0,0.0
148537,148541,092011 Stack Overflow,3575357,"Hi Lee. Tried this but as I mentioned below to jAndy, replaced my whole index.html file + sidebar menu, which isn't what I want?",2010-08-08 01:24:21,111479,1431,146,1,Hi Lee.,0.439007418522547,"Tried this but as I mentioned below to jAndy, replaced my whole index.html file + sidebar menu, which isn't what I want?",0.4683496736682763,document,0.45367854609541164,0,0.0,0,0.0,0,0.0
153262,153266,092011 Stack Overflow,3702245,"$('person_field').observe('change', personSelected, alert('hello world')); - has no effect on the form page. Does that mean the two aren't linked correctly somewhere?",2010-08-21 09:27:31,324007,442,96,2,"$('person_field').observe('change', personSelected, alert('hello world')); - has no effect on the form page.",0.5,Does that mean the two aren't linked correctly somewhere?,0.4362010085107249,document,0.4681005042553624,0,0.0,0,0.0,0,0.0
325315,325321,092011 Stack Overflow,8028782,"Well, 2 accurate answers to a simple problem have got to be similar! So... we posted in the same minute?",2011-07-20 22:45:41,258986,2308,27,2,"Well, 2 accurate answers to a simple problem have got to be similar!",0.38171755452499256,So... we posted in the same minute?,0.47003249610796155,document,0.42587502531647703,0,0.0,0,0.0,0,0.0
301032,301038,092011 Stack Overflow,7430023,"Is the overhead that bad? If so, what's commonly used today?",2011-06-14 19:57:19,35634,9045,687,82,Is the overhead that bad?,0.5140502131603805,"If so, what's commonly used today?",0.5,document,0.5070251065801903,0,0.0,0,0.0,0,0.0
56667,56669,092011 Stack Overflow,941284,Do you want to redirect the user to yahoo? or you want to handle yahoo mail integration after the login?,2009-07-14 10:11:10,130832,1762,456,0,Do you want to redirect the user to yahoo?,0.523856533311637,or you want to handle yahoo mail integration after the login?,0.4846871881143886,document,0.5042718607130128,0,0.0,0,0.0,0,0.0
319658,319664,092011 Stack Overflow,7890392,Code injection? Are you a BT or Phorm customer in the UK?,2011-07-12 22:49:41,596781,18806,1030,196,Code injection?,0.439007418522547,Are you a BT or Phorm customer in the UK?,0.5063952153332021,document,0.47270131692787454,0,0.0,0,0.0,0,0.0
189453,189457,092011 Stack Overflow,4654899,"if I have for eg. `$("".menu"").superfish();` where do I append `someNewNamespace` ?",2010-11-27 04:11:40,376947,989,1125,0,if I have for eg.,0.5414594661033886,"`$("".menu"").superfish();` where do I append `someNewNamespace` ?",0.39692715477294066,document,0.4691933104381646,0,0.0,0,0.0,0,0.0
275552,275558,092011 Stack Overflow,6797747,Are you trying to order in a view or on the model as a whole? Is this an app you made yourself or is it third-party?,2011-05-06 00:40:08,656027,129,10,1,Are you trying to order in a view or on the model as a whole?,0.4698327555519814,Is this an app you made yourself or is it third-party?,0.46011779010960935,document,0.46497527283079537,0,0.0,0,0.0,0,0.0
300980,300986,092011 Stack Overflow,7428475,it [works](http://jsfiddle.net/AACzd/) maybe there is an error somewhere else. Can you post more about your code?,2011-06-14 18:29:14,84042,185,14,4,it [works](http://jsfiddle.net/AACzd/) maybe there is an error somewhere else.,0.4394574320320007,Can you post more about your code?,0.5867227902230845,document,0.5130901111275425,0,0.0,0,0.0,0,0.0
182672,182676,092011 Stack Overflow,4481001,Thanks. How do modern game engine handle transformation matrices when batching though (which changes per object)?,2010-11-11 08:02:54,156242,1414,172,5,Thanks.,0.5192669486822649,How do modern game engine handle transformation matrices when batching though (which changes per object)?,0.4623716780553859,document,0.4908193133688254,0,0.0,0,0.0,0,0.0
